Wall time,Step,Value
1541177486.6507838,136,0.46729105710983276
1541177503.9561412,137,0.4678459167480469
1541177521.3478453,138,0.461902379989624
1541177538.6933753,139,0.4700135290622711
1541177556.1887832,140,0.4684447944164276
1541177573.516444,141,0.4652791917324066
1541177590.8632326,142,0.4600820541381836
1541177608.301483,143,0.4667286276817322
1541177625.665037,144,0.4642547070980072
1541177643.0363164,145,0.4628676176071167
1541177660.4098332,146,0.46262675523757935
1541177677.7944264,147,0.46498122811317444
1541177695.1475115,148,0.45597314834594727
1541177712.464976,149,0.46305620670318604
1541177729.7541304,150,0.46514174342155457
1541177747.366624,151,0.46137356758117676
1541177764.8223357,152,0.46282052993774414
1541177782.237677,153,0.4561128318309784
1541177799.5509975,154,0.4569913148880005
1541177816.9353633,155,0.464706152677536
1541177834.2403817,156,0.45694446563720703
1541177851.5843267,157,0.46174657344818115
1541177868.9865463,158,0.4580465853214264
1541177886.804076,159,0.45758578181266785
1541177904.0034192,160,0.4542882740497589
1541177921.9779882,161,0.45983681082725525
1541177939.265807,162,0.45151007175445557
1541177956.4571633,163,0.4571664333343506
1541177973.8255906,164,0.45541805028915405
1541177991.1266341,165,0.4509458541870117
1541178008.483353,166,0.45859581232070923
1541178025.8307512,167,0.45203280448913574
1541178043.244875,168,0.4547235369682312
1541178060.7385645,169,0.4523811340332031
1541178078.1370122,170,0.44941410422325134
1541178095.4815948,171,0.4490133225917816
1541178112.8906803,172,0.45804792642593384
1541178130.3534212,173,0.4531332552433014
1541178147.9343188,174,0.4528246223926544
1541178165.3006923,175,0.45593538880348206
1541178182.7299366,176,0.4487321972846985
1541178200.2434258,177,0.451937735080719
1541178217.5092468,178,0.4548491835594177
1541178235.194164,179,0.45271697640419006
1541178252.536076,180,0.4546128809452057
1541178269.7837162,181,0.45158079266548157
1541178287.0783486,182,0.45505908131599426
1541178304.3746412,183,0.45591580867767334
1541178321.8791265,184,0.4478178918361664
1541178339.8387208,185,0.4551239609718323
1541178357.046541,186,0.45499545335769653
1541178374.5090585,187,0.44835904240608215
1541178391.8160424,188,0.45456185936927795
1541178409.1225564,189,0.44646984338760376
1541178426.5023391,190,0.45041000843048096
1541178443.809323,191,0.4516593813896179
1541178461.1415792,192,0.44758954644203186
1541178478.3807223,193,0.4539610743522644
1541178495.7464137,194,0.45298832654953003
1541178513.5060072,195,0.44788092374801636
1541178530.7801626,196,0.4481237828731537
1541178548.065017,197,0.4530329406261444
1541178565.320682,198,0.4477311372756958
1541178582.617757,199,0.44782617688179016
1541178600.0961945,200,0.42395031452178955
1541178617.4520028,201,0.41296932101249695
1541178634.9089227,202,0.41278842091560364
1541178652.1748,203,0.40209895372390747
1541178670.4668233,204,0.40657272934913635
1541178687.9476466,205,0.39932218194007874
1541178705.3066916,206,0.40126141905784607
1541178723.1657898,207,0.3989662528038025
1541178740.5835044,208,0.3948339521884918
1541178757.8856113,209,0.3984619975090027
1541178775.3501287,210,0.39272844791412354
1541178792.7897887,211,0.39538657665252686
1541178810.1437721,212,0.3967885375022888
1541178827.9133565,213,0.3943554162979126
1541178845.4374454,214,0.38947558403015137
1541178862.751555,215,0.38298922777175903
1541178880.1112626,216,0.3860864043235779
1541178897.4612296,217,0.3811360001564026
1541178914.9355931,218,0.38697004318237305
1541178932.2560973,219,0.3866809904575348
1541178949.70347,220,0.3863566517829895
1541178967.3637638,221,0.3820209801197052
1541178984.7484822,222,0.38232189416885376
1541179002.2930512,223,0.37933164834976196
1541179019.6041853,224,0.3891869783401489
1541179037.0777693,225,0.3809598684310913
1541179054.5931726,226,0.3839363157749176
1541179072.0705433,227,0.3845234513282776
1541179089.8941693,228,0.3782484829425812
1541179107.6301563,229,0.38105645775794983
1541179124.863068,230,0.3783092200756073
1541179142.2690253,231,0.3804227113723755
1541179159.506264,232,0.377540647983551
1541179177.1166487,233,0.37428411841392517
1541179194.5198915,234,0.37733179330825806
1541179211.9175847,235,0.37438127398490906
1541179229.2079942,236,0.36884310841560364
1541179246.8499918,237,0.3723239600658417
1541179264.5240734,238,0.3747211694717407
1541179282.1626565,239,0.3731960952281952
1541179299.596097,240,0.38026705384254456
1541179317.0736742,241,0.3727908432483673
1541179334.4521434,242,0.3799477815628052
1541179352.104085,243,0.370138943195343
1541179369.465895,244,0.36770233511924744
1541179386.7995925,245,0.37475261092185974
1541179404.2629485,246,0.3709956407546997
1541179421.9072015,247,0.37037473917007446
1541179439.499601,248,0.36889442801475525
1541179456.705598,249,0.3732883632183075
